13.8889,-1,-1
13.9306,-1,-1
13.9723,-1,-1
14.0140,-1,-1
14.0557,-1,-1
14.0974,-1,-1
14.1391,-1,-1
14.1808,-1,-1
14.2225,-1,-1
14.2642,-1,-1
14.3060,-1,-1
14.3477,-1,-1
14.3894,-1,-1
14.4311,-1,-1
14.4728,-1,-1
14.5145,-1,-1
14.5562,-1,-1
14.5979,-1,-1
14.6396,-1,-1
14.6813,-1,-1
14.7230,-1,-1
14.7648,-1,-1
14.8065,-1,-1
14.8482,-1,-1
14.8899,-1,-1
14.9316,-1,-1
14.9733,-1,-1
15.0150,-1,-1
15.0567,-1,-1
15.0984,-1,-1
15.1401,-1,-1
15.1818,-1,-1
15.2235,-1,-1
15.2652,-1,-1
15.3070,-1,-1
15.3487,-1,-1
15.3904,-1,-1
15.4321,-1,-1
15.4738,-1,-1
15.5155,-1,-1
15.5572,-1,-1
15.5989,-1,-1
15.6406,-1,-1
15.6823,-1,-1
15.7240,-1,-1
15.7657,-1,-1
15.8075,-1,-1
15.8492,-1,-1
15.8909,-1,-1
15.9326,-1,-1
15.9743,-1,-1
16.0160,-1,-1
16.0577,-1,-1
16.0994,-1,-1
16.1411,-1,-1
16.1828,-1,-1
16.2245,-1,-1
16.2663,-1,-1
16.3080,-1,-1
16.3497,-1,-1
16.3914,-1,-1
16.4331,-1,-1
16.4748,-1,-1
16.5165,-1,-1
16.5582,-1,-1
16.5999,-1,-1
16.6416,-1,-1
16.6833,-1,-1
16.7250,-1,-1
16.7668,-1,-1
16.8085,-1,-1
16.8502,-1,-1
16.8919,-1,-1
16.9336,-1,-1
16.9753,-1,-1
17.0170,-1,-1
17.0587,-1,-1
17.1004,-1,-1
17.1421,-1,-1
17.1838,-1,-1
17.2255,-1,-1
17.2672,-1,-1
17.3090,-1,-1
17.3507,-1,-1
17.3924,-1,-1
17.4341,-1,-1
17.4758,-1,-1
17.5175,-1,-1
17.5592,-1,-1
17.6009,-1,-1
17.6426,-1,-1
17.6843,-1,-1
17.7260,-1,-1
17.7678,-1,-1
17.8095,-1,-1
17.8512,-1,-1
17.8929,-1,-1
17.9346,-1,-1
17.9763,-1,-1
18.0180,-1,-1
18.0597,-1,-1
18.1014,-1,-1
18.1431,-1,-1
18.1848,-1,-1
18.2265,-1,-1
18.2683,-1,-1
18.3100,-1,-1
18.3517,-1,-1
18.3934,-1,-1
18.4351,-1,-1
18.4768,-1,-1
18.5185,-1,-1
18.5602,-1,-1
18.6019,-1,-1
18.6436,-1,-1
18.6853,-1,-1
18.7270,-1,-1
18.7687,-1,-1
18.8105,-1,-1
18.8522,-1,-1
18.8939,-1,-1
18.9356,-1,-1
18.9773,-1,-1
19.0190,-1,-1
19.0607,-1,-1
19.1024,-1,-1
19.1441,-1,-1
19.1858,-1,-1
19.2275,-1,-1
19.2693,-1,-1
19.3110,-1,-1
19.3527,-1,-1
